objectID,accessionNumber,artistDisplayName,title,objectDate,medium,dimensions,measurements.Height,measurements.Width,department,primaryImage
459045,1975.1.103,Giovanni Baronzio,The Feast of Herod and the Beheading of the Baptist,ca. 1330–35,"Tempera on wood, gold ground, and silver",17 3/8 x 19 5/8 in. (44.1 x 49.8 cm),44.1,49.8,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3073.jpg
459046,1975.1.104,Master of Saint Francis,Saints Bartholomew and Simon,ca. 1272,"Tempera on wood, gold ground",18 3/4 x 9 in. (47.6 x 22.9 cm),47.6,22.9,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-28634-001.jpg
459047,1975.1.105,Puccio di Simone,The Nativity,ca. 1350,"Tempera on wood, gold ground",7 7/8 x 15 in. (20 x 38.1 cm),20.0,38.1,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP118337.jpg
459049,1975.1.107,Niccolò Alunno (Niccolò di Liberatore),Saint Anne and the Virgin and Child Enthroned with Angels,ca. 1458–61,Tempera and gold on wood,47 3/8 x 27 1/8 in. (120.3 x 68.9 cm),120.3,68.9,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/LC-1975_1_107-001.jpg
459052,1975.1.110,Petrus Christus,A Goldsmith in his Shop,1449,Oil on oak panel,Overall 39 3/8 x 33 3/4 in. (100.1 x 85.8 cm); painted surface 38 5/8 x 33 1/2 in. (98 x 85.2 cm),100.0,85.8,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-42353-001.jpg
459053,1975.1.111,Hans Memling,Virgin and Child,Early sixteenth century,Oil on oak panel,15 1/16 x 11 1/8 in.  (38.3 x 28.3 cm);  painted surface 12 3/8 x 7 15/16 (31.5 x 20.2 cm),38.3,28.3,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3076.jpg
459054,1975.1.112,Hans Memling,Portrait of a Young Man,ca. 1472–75,Oil on oak panel,Overall 15 3/4 x 11 3/8 in. (40 x 29 cm); painted surface 15 1/8 x 10 3/4 in. (38.3 x 27.3 cm),40.0,28.9,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-40423-001.jpg
459055,1975.1.113,Hans Memling,The Annunciation,1480–89,"Oil on panel, transferred to canvas",30 1/8 x 21 1/2 in. (76.5 x 54.6 cm),76.5,54.6,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-40424-001.jpg
459056,1975.1.114,Master of the Saint Ursula Legend,Virgin and Child with Saint Anne Presenting Anna van Nieuwenhove,1479–82,Oil on panel,"Overall, with engaged frame 23 5/8 x 17 3/4 in. (59.9 x 45 cm); painted surface 19 5/8 x 13 1/2 in. (49.8 x 34.3 cm)",60.0,45.1,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3078.jpg
459057,1975.1.115,Dieric Bouts,Saint Christopher and the Infant Christ,After 1485,Oil on oak panel,Overall 15 1/4 x 10 1/8 in. (38.7 x 25.7 cm); painted surface 14 5/8 x 9 5/8 in. (37 x 24.5 cm),38.7,25.7,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-26610-001.jpg
459058,1975.1.116,Master of Frankfurt,The Adoration of the Christ Child,possibly 1496–1502,Oil on oak panel,Overall 23 1/8 x 16 1/4 in. (58.7 x 41.3 cm); painted surface 22 7/8 x 16 in. (58.1 x 40.1 cm),58.7,41.3,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT1463.jpg
459059,1975.1.117,Joos van Cleve,The Holy Family,possibly 1527–33,Oil on oak panel,21 13/16 x 14 9/16 in. (55.4 x 37 cm),55.4,37.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3079.jpg
459060,1975.1.118,Gerard David,Virgin and Child,1490–1523,Oil on oak panel,Overall: 6 1/8 x 4 1/2 in. (15.6 x 11.4 cm); Painted Surface: 5 3/4 x 4 1/8 in. (14.6 x 10.5 cm),15.6,11.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3080.jpg
459061,1975.1.119A-B,Gerard David,"Christ Carrying the Cross, with the Crucifixion; The Resurrection, with the Pilgrims of Emmaus",ca. 1510,Oil on oak panel,"Left wing: 34 1/2 x 11 5/8 in. (87.7 x 29.5 cm), painted surface 34 x 11 in. (86.4 x 27.9 cm); right wing: 34 1/2 x 11 3/4 in. (87.6 x 30 cm), painted surface 34 x 11 1/8 in. (86.4 x 28.2 cm)",87.9,30.2,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT1472.jpg
459062,1975.1.120A-B,Gerard David,Archangel Gabriel; The Virgin Annunciate,ca. 1510,Oil on oak panel,"Left wing: 34 1/2 x 11 5/8 in. (87.7 x 29.5 cm), painted surface 34 x 11 in. (86.4 x 27.9 cm); right wing: 34 1/2 x 11 3/4 in. (87.6 x 30 cm), painted surface 34 x 11 1/8 in. (86.4 x 28.3 cm)",87.7,29.5,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3083.jpg
459063,1975.1.121,"Netherlandish Painter, second half of 16th century",Virgin and Child with Saint Joseph,second half 16th century,Oil on oak panel,8 3/4 x 8 11/16 in.  (22.3 x 22 cm),22.3,22.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3084.jpg
459064,1975.1.122,Imitator of Netherlandish (Antwerp Mannerist) Painter,Adoration of the Magi,probably seventeenth century,Oil on oak panel,Arched top: 9 1/16 x 5 9/16 in. (23 x 14.2 cm),23.0,14.2,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3085.jpg
459065,1975.1.123,Master of the Female Half-Lengths,Virgin and Child,ca. 1525–50,Oil on wood,Overall: 4 x 3 1/16 in. (10.2 x 7.8 cm); Painted Surface: 3 1/2 x 2 5/8 in. (8.9 x 6.8 cm),10.2,7.8,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3087.jpg
459066,1975.1.124,Netherlandish (Antwerp?),Virgin and Child,second quarter of the 16th century,Oil on wood,5 1/8 x 4 in. (13 x 10.2 cm),13.0,10.2,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3088.jpg
459068,1975.1.126,David Teniers the Younger,Old Age in Search of Youth,1650s,"Oil on panel, over traces of underdrawing in black",9 x 6 11/16 in. (22.8 x 17 cm),22.8,17.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-15886-001.jpg
459069,1975.1.127,David Teniers the Younger,Adam and Eve in Paradise,1650s,"Oil on panel, over traces of underdrawing in black",8 3/4 x 6 1/2 in. (22.3 x 16.5 cm),22.3,16.5,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-15887-001.jpg
459070,1975.1.128,Simon Marmion,The Lamentation of Christ,ca. 1473,Oil and tempera (?) on oak panel,20 3/8 x 12 7/8 in. (51.8 x 32.7 cm),51.8,32.7,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-19531-096.jpg
459071,1975.1.129,Netherlandish or French,Portrait of a Woman,ca. 1470–80,Oil on oak panel,22 5/8 x 16 3/8 in. (57.5 x 41.6 cm),57.5,41.6,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/SLP0129.jpg
459072,1975.1.130,Jean Hey (called Master of Moulins),Margaret of Austria,ca. 1490,Oil on oak panel,12 7/8 x 9 1/8 in. (32.7 x 23 cm),32.7,23.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-40105-001.jpg
459073,1975.1.131,Master of Saint Giles,Virgin and Child with a Dragonfly,ca. 1500,Oil and tempera (?) on paper laid down on oak panel,10 1/2 x 7 1/8 in. (26.6 x 18.2 cm),26.6,18.1,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3093.jpg
459074,1975.1.132,Attributed to Corneille de Lyon,Portrait of a Man with His Hand on His Chest,1540–45,Oil on wood,6 15/16 x 5 13/16 in.  (17.7 x 14.7 cm),17.7,14.7,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3094.jpg
459075,1975.1.133,Master of the Munich Bavarian Panels,Virgin and Child with a Donor Presented by Saint Jerome,ca. 1450,Oil and gold on poplar panel,25 x 19 in. (63.5 x 48.3 cm),63.5,48.3,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP164853.jpg
459076,1975.1.134,German,Adoration of the Magi,ca. 1470–90,Oil and gold on beech panel,Overall: 7 1/2 x 6 7/8 in. (19 x 17.5 cm); Painted Surface: 7 3/16 x  6 3/4 in. (18.3 x 17.2 cm),19.0,17.5,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP164854.jpg
459077,1975.1.135,Lucas Cranach the Elder,Venus with Cupid the Honey Thief,ca. 1580–1620,Oil on oak panel,14 5/16 x 9 15/16 in. (36.3 x 25.2 cm),36.3,25.2,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP159772.jpg
459078,1975.1.136,Lucas Cranach the Younger,Nymph of the Spring,ca. 1545–50,Oil on beech panel,6 x 8 in. (15.2 x 20.3 cm),15.2,20.3,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP159773.jpg
459080,1975.1.138,Hans Holbein the Younger,Erasmus of Rotterdam,ca. 1532,Oil on linden panel,7 1/4 x 5 9/16 in. (18.4 x 14.2 cm); painted surface 6 15/16 x 5 1/2 in. (17.6 x 14 cm),18.4,14.2,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP164857.jpg
459081,1975.1.139,"Dutch (Amsterdam) Painter, about 1640–50",Portrait of a Man Seated in an Armchair,ca. 1640–50,Oil on canvas,42 5/8 x 32 1/2 in. (108.3 x 82.6 cm),108.3,82.6,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP123021.jpg
459082,1975.1.140,Rembrandt (Rembrandt van Rijn),Portrait of Gerard de Lairesse,1665–67,Oil on canvas,44 3/8 x 34 1/2 in. (112.7 x 87.6 cm),112.7,87.6,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP121332.jpg
459083,1975.1.141,Gerard ter Borch the Younger,Burgomaster Jan van Duren (1613–1687),ca. 1666–67,Oil on canvas,32 1/16 x 25 13/16 in. (81.5 x 65.5 cm),81.5,65.5,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3099.jpg
459084,1975.1.142,Gerard ter Borch the Younger,Margaretha van Haexbergen (1614–1676),ca. 1666–67,Oil on canvas,32 x 26 in. (81.3 x 65.1 cm),81.3,65.1,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP146504.jpg
459085,1975.1.143,Pieter de Hooch,"A Couple Playing Cards, with a Serving Woman",ca. 1665–75,Oil on canvas,27 x 23 in. (68.6 x 58.4 cm),68.6,58.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3101.jpg
459086,1975.1.144,Pieter de Hooch,Leisure Time in an Elegant Setting,ca. 1663–65,Oil on canvas,Extended canvas 22 15/16 x 27 5/16 in. (58.3 x 69.4 cm); original visible painted surface 21 5/8 x 26 in. (55 x 66 cm),58.3,69.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP146506.jpg
459087,1975.1.145,El Greco (Domenikos Theotokopoulos),Christ Carrying the Cross,ca. 1577–87,Oil on canvas,41 5/16 x 31 1/8 in. (105 x 79 cm),105.0,79.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP347226.jpg
459088,1975.1.146,El Greco (Domenikos Theotokopoulos),Saint Jerome as Scholar,ca. 1610,Oil on canvas,42 1/2 x 35 1/16 in. (108 x 89 cm),108.0,89.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3103.jpg
459089,1975.1.147,Diego Rodríguez de Silva y Velázquez,"María Teresa, Infanta of Spain",mid-17th century,Oil on canvas,19 x 14 9/16 in. (48 x 37 cm),48.0,37.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-24666-001.jpg
459090,1975.1.148,Goya (Francisco de Goya y Lucientes),"Condesa de Altamira and Her Daughter, María Agustina",1787–88,Oil on canvas,76 3/4 x 45 1/4 in. (195 x 115 cm),195.0,115.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP295708.jpg
459091,1975.1.149,early 19th century painter,Portrait of a Military Family,ca. 1789–90,Oil on canvas,24 1/8 x 19 3/4 in. (61.3 x 50.2 cm),61.3,50.2,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/0149-1.jpg
459100,1975.1.179,Paul Gauguin,Tahitian Women Bathing,1892,"Oil on paper, laid down on canvas","43 1/4 × 35 1/4 in. (109.9 × 89.5 cm)
Framed: 55 1/8 × 46 7/16 in. (140 × 118 cm)",109.9,89.5,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-34475-001.jpg
459105,1975.1.185,Jean Auguste Dominique Ingres,Aretino in the Studio of Tintoretto,1848,Oil on canvas,"17 1/2 × 14 in. (44.5 × 35.6 cm)
Framed: 22 3/4 × 19 1/2 × 3 1/8 in. (57.8 × 49.5 × 7.9 cm)",44.5,35.6,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/0185-1.jpg
459106,1975.1.186,Jean Auguste Dominique Ingres,"Joséphine-Éléonore-Marie-Pauline de Galard de Brassac de Béarn (1825–1860), Princesse de Broglie",1851–53,Oil on canvas,"47 3/4 × 35 3/4 in. (121.3 × 90.8 cm)
Framed: 61 1/4 × 49 1/2 in. (155.6 × 125.7 cm)",121.3,90.8,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-19264-001.jpg
459109,1975.1.198,Auguste Renoir,Figures on the Beach,1890,Oil on canvas,"20 3/4 × 25 1/4 in. (52.7 × 64.1 cm)
Framed: 33 1/16 × 37 5/8 in. (84 × 95.6 cm)",52.7,64.1,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-34500-001.jpg
459110,1975.1.199,Auguste Renoir,Young Girl Bathing,1892,Oil on canvas,32 x 25 1/2 in. (81.3 x 64.8 cm),81.3,64.8,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-17279-001.jpg
459112,1975.1.201,Auguste Renoir,Two Young Girls at the Piano,1892,Oil on canvas,"44 × 34 in. (111.8 × 86.4 cm)
Framed: 57 3/8 × 47 in. (145.7 × 119.4 cm)",111.8,86.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-34501-001.jpg
459123,1975.1.231,Vincent van Gogh,Madame Roulin and Her Baby,1888,Oil on canvas,"25 × 20 in. (63.5 × 50.8 cm)
Framed: 37 3/8 × 32 in. (94.9 × 81.3 cm)",63.5,50.8,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3154.jpg
459125,1975.1.1411,Netherlandish,The Lamentation,ca. 1550,Oil on copper alloy,"5 1/4 x 4 7/16 in. (13.4 x 11.2 cm), painted surface 4 3/4 x 3 7/8 in. (12.2 x 9.9 cm)",13.4,11.2,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-19531-094.jpg
459126,1975.1.234,Sir Henry Raeburn,William Fraser of Reelig (1784–1835),1801,Oil on canvas,29 1/2 x 24 1/2 in. (74.9 x 62.2 cm),74.9,62.2,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3157.jpg
459127,1975.1.235,George Romney,Lady Lemon (1747–1823),mid- to late 1780s,Oil on canvas,"50 5/16 × 40 1/8 × 1 1/8 in. (127.8 × 101.9 cm)
Framed: 59 3/4 × 49 3/4 × 4 1/2 in. (151.8 × 126.4 × 11.4 cm)
Rabbet: 50 1/2 × 40 1/2 × 3/4 in. (128.3 × 102.9 × 1.9 cm)
Sight: 49 1/2 × 39 3/8 in. (125.7 × 100 cm)",127.79401,101.9177,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-42821-001.jpg
459128,1975.1.242,Narcisse-Virgile Diaz de la Peña,Figures and a Dog in a Landscape,1852,Oil on wood,17 1/4 x 11 3/4 in. (43.8 x 29.8 cm),43.8,29.8,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/0242-1.jpg
459129,1975.1.5,Ugolino da Siena (Ugolino di Nerio),Madonna and Child,ca. 1325,"Tempera on wood, gold ground","Arched top, 35 3/8 x 23 in. (89.9 x 58.4 cm)",89.9,58.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3002.jpg
459130,1975.1.6,Ugolino da Siena (Ugolino di Nerio),Saint Matthew(?),late 1320s,"Tempera on wood, gold ground",15 1/8 x 12 3/4 in. (38.4 x 32.4 cm),38.4,32.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-18967-001.jpg
459131,1975.1.7,Ugolino da Siena (Ugolino di Nerio),The Last Supper,ca. 1325,Tempera and gold on wood,"Overall, with engaged (modern) frame, 15 x 22 1/4 in. (38.1 x 56.5 cm); painted surface 13 1/2 x 20 3/4 in. (34.3 x 52.7 cm)",38.1,56.5,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3003.jpg
459132,1975.1.8,Bartolomeo Bulgarini,Saints Matthias and Thomas,ca. 1350,"Tempera on wood, gold ground","Overall, exclusive of modern frame additions, 20 7/8 x 18 1/8 in. (53 x 46 cm); painted surface 17 1/2 x 16 3/4 in. (44.5 x 42.5 cm)",53.0,46.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3004.jpg
459133,1975.1.9,"Italian, Neapolitan Follower of Giotto",The Adoration of the Magi,ca. 1340–43,"Tempera on wood, gold ground","Overall, with engaged frame, 26 1/8 x 18 3/8 in. (66.4 x 46.7 cm); painted surface, including tooled border, 21 3/8 x 15 in. (54.3 x 38.1 cm)",66.4,46.7,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-25504-001.jpg
459134,1975.1.10,Lippo Memmi (Filippo di Memmo),Madonna and Child,ca. 1340,"Tempera on wood, gold ground","Overall, with engaged frame, 24 5/8 x 10 3/4 in. (62.5 x 27.3 cm); painted surface 19 7/8 x 8 5/8 in. (50.5 x 21.9 cm)",62.5,27.3,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/LC-1975_1_010_001.jpg
459136,1975.1.12,Simone Martini,Madonna and Child,ca. 1326,"Tempera on wood, gold ground","23 1/8 × 15 1/2 in. (58.7 × 39.4 cm)
Framed: 26 1/2 in. × 19 in. × 1 3/4 in. (67.3 × 48.3 × 4.4 cm)",58.7,39.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-29454-001.jpg
459177,1975.1.3,"Italian (Tuscan) Painter, first quarter of the 14th century",Madonna and Child,first quarter the 14th century,"Tempera on wood, gold ground",Overall: 6 3/8 x 4 5/8 in.(16.2 x 11.8 cm); Picture Surface: 4 7/8 x 3 1/2 in. (12.3 x 8.4 cm),16.2,11.8,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP317341.jpg
459185,1975.1.376,Francesco di Giorgio Martini,Design for a Wall Monument,ca. 1490,"Pen and brown ink, brush and brown wash, blue gouache, on vellum",7 1/4 x 7 1/4 in.  (18.4 x 18.4 cm),18.4,18.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP324211.jpg
459207,1975.1.2490,Jean Fouquet,The Right Hand of God Protecting the Faithful against the Demons,ca. 1452–60,Tempera and gold leaf on parchment,leaf: 7 5/8 x 5 3/4 in.  (19.4 x 14.6 cm),19.4,14.6,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT738.jpg
459208,1975.1.2491,Francesco di Marco Marmitta da Parma,Adoration of the Shepherds,ca. 1500,Tempera and gold on parchment,9 5/8 x 6 in.  (24.4 x 15.2 cm),24.4,15.2,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT739.jpg
459253,1975.1.2486,Gerard David,Holy Face,ca. 1485–90,Tempera and gold leaf on parchment that has been trimmed and laid down on thin walnut,3 9/16 x 2 1/8 in. (9 x 5.4 cm),9.0,5.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3621.jpg
459254,1975.1.2487,Simon Bening,Self-portrait,1558,Tempera and gold leaf on parchment,3 3/8 x 2 1/4 in. (8.5 x 5.7 cm),8.5,5.7,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3622.jpg
459257,1975.1.28A,Pietro di Giovanni d'Ambrogio,Saint Michael,mid-1430s,"Tempera and silver on wood, gold ground","Engaged Frame: 11 11/16 x 5 1/4 in.  (29.7 x 13.4 cm)
Painted Surface: 9 5/8 x 2 15/16 in. (24.5 x 7.5 cm.)",29.7,13.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP366034.jpg
459258,1975.1.28B,Pietro di Giovanni d'Ambrogio,Saint Nicholas of Bari,mid-1430s,"Tempera and silver on wood, gold ground","Engaged Frame: 29.7 x 13.4 in.  (75.4 x 34.0 cm)
Painted Surface: 9 5/8 x 2 15/16 in. (24.5 x 7.5 cm)",75.4,34.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP366036.jpg
459280,1975.1.863,Master of the Death of Absalom (?),Head of a Bearded Man Wearing a Turban (recto); Latin script (verso),ca. 1510,Brush and black brown ink heightened with white gouache on slate gray prepared paper.,9 3/16 x 6 9/16 in.  (23.3 x 16.6 cm),23.3,16.6,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-13666-010.jpg
459377,1975.1.702,Gabriel de Saint-Aubin,Les fêtes vénitiennes,after 1759,Watercolor and gouache over pen and brown ink,"8 1/16 × 5 15/16 in. (20.5 × 15.1 cm)
Framed: 21 1/4 × 16 1/4 in. (54 × 41.3 cm)",20.5,15.1,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP210204.jpg
459582,1975.1.2477,Simon Marmion,The Holy Virgins Greeted by Christ as They Enter the Gates of Paradise,ca. 1467–70,Tempera and gold leaf on parchment,"6 1/4 x 4 9/16 in. (15.8 x 11.6cm)
Painted Area: 5 15/16 x 4 5/16 in. (15.1 x 11cm)
Justification: 4 3/16 x 2 13/16 in. (10.7 x 7.1cm)",15.8,11.6,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3614.jpg
459970,1975.1.688,Auguste Renoir,Young Girl in a Blue Dress,ca. 1890,Watercolor with gouache highlights on thick cream wove paper,"8 3/16 × 6 5/16 in. (20.8 × 16 cm)
Framed: 21 1/4 × 16 1/4 in. (54 × 41.3 cm)",20.8,16.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-13666-007.jpg
460039,1975.1.620,Monogrammist M,Costumed Woman with Vegetables,mid-19th century,Watercolor and gouache on cream laid paper,12 x 8 1/16 in.  (30.5 x 20.4 cm),30.5,20.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/sf-rlc-1975-1-620.JPG
460053,1975.1.673,Gustave Moreau,Salomé Dancing Before the Head of St. John the Baptist,mid to late 19th century,"Graphite, watercolor and gouache on cream wove paper","9 13/16 × 7 1/16 in. (25 × 18 cm)
Framed: 21 1/4 × 16 1/4 in. (54 × 41.3 cm)",25.0,18.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-33578-001.jpg
460151,1975.1.1,Segna di Buonaventura,Madonna and Child with Nine Angels,ca. 1315,"Tempera on wood, gold ground","Left wing, overall, with engaged frame, 15 1/8 x 10 5/8 in. (38.4 x 27 cm); right wing, overall, with engaged frame, 15 x 10 5/8 in. (38.1 x 27 cm)",38.4,27.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-32064-001.jpg
460152,1975.1.2,Segna di Buonaventura,The Crucifixion,ca. 1315,"Tempera on wood, gold ground","Left wing, overall, with engaged frame, 15 1/8 x 10 5/8 in. (38.4 x 27 cm); right wing, overall, with engaged frame, 15 x 10 5/8 in. (38.1 x 27 cm)",38.4,27.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DP-32065-001.jpg
460799,1975.1.2469,Southern Netherlands,Saint Michael Presenting a Donor to Christ as Salvator Mundi,ca. 1400–1410,Tempera and gold leaf on parchment,6 5/8 x 3 7/8 in. (16.8 x 9.9 cm),16.75,9.9,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/sf-rlc-1975-1-2469.JPG
461007,1975.1.2473,Gerard David,The  Annunciation,ca. 1510,Tempera on parchment,6 15/16 x 5 11/16 in. (17.7 x 14.4cm),17.7,14.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3611.jpg
461008,1975.1.2479,Housebook Master,The Crucifixion,1481–82,Tempera on parchment,6 5/8 x 4 13/16 in. (16.8 x 12.2cm),16.8,12.2,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT348339.jpg
461010,1975.1.2481,Simon Bening,Pietà,probably 1522–23,Tempera and gold leaf on parchment,7 3/8 x 5 1/4 in. (18.8 x 13.3cm),18.8,13.3,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/sf-rlc-1975-1-2481.JPG
461011,1975.1.2484,Osservanza Master,All Saints in an Initial E or O,ca. 1430–40,Tempera and gold on parchment,6 11/16 x 5 1/2 in. (17 x 14cm),17.0,14.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3619.jpg
461016,1975.1.2475,Monogrammist IM,The Crucifixion,ca. 1480,Tempera on parchment,"10 5/8 x 7 1/2 in. (27 x 19cm)
Miniature: 10 1/2 x 7 5/16 in. (26.6 x 18.5cm)",27.0,19.0,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/sf-rlc-1975-1-2475.JPG
461043,1975.1.2489,Francesco Morone,Virgin and Child Enthroned between Saints Cecilia and Catherine of Alexandria,ca. 1510–15,Tempera on parchment; Underdrawing in sepia ink,7 15/16 x 6 1/16 in. (20.2 x 15.4cm),20.2,15.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3623.jpg
461122,1975.1.2488,Sano di Pietro (Ansano di Pietro di Mencio),Martyrdom of Saint Agatha in an Initial D,ca. 1470–73,Tempera and gold on parchment,"10 3/8 x 10 1/8 in. (26.3 x 25.7cm)
Initial: 8 11/16 x 9 1/4 in. (22.1 x 23.5cm)",26.3,25.7,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT2629.jpg
461124,1975.1.2467,France,Saint  Anthony,ca. 1480–85,Tempera and liquid gold on parchment,"6 1/4 x 4 1/4 in. (15.8 x 10.8cm)
Miniature: 2 15/16 x 2 15/16 in. (7.5 x 7.4cm)",15.8,10.8,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/sf-rlc-1975-1-2467-v.JPG
461127,1975.1.2482,Southern Germany or Austria,Adoration of the Magi,ca. 1235–50,Tempera and gold and silver leaf on parchment,6 9/16 x 5 3/16 in. (16.7 x 13.1cm),16.7,13.1,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/sf-rlc-1975-1-2482.JPG
461128,1975.1.2485,Lorenzo Monaco (Piero di Giovanni),Last Judgment in an Initial C,ca. 1406–7,Tempera and gold on parchment,"12 5/16 x 10 3/8 in. (31.3 x 26.4cm)
Initial ground: 7 13/16 x 7 13/16 in. (19.9 x 19.8cm)
Stave: 1 15/16 in. (5cm)",31.3,26.4,Robert Lehman Collection,https://images.metmuseum.org/CRDImages/rl/original/DT3620.jpg
