objectID,accessionNumber,artistDisplayName,title,objectDate,medium,dimensions,measurements.Height,measurements.Width,department,primaryImage
437552,1972.145.24,Russian Painter,The Protection of the Mother of God,,Tempera on wood,12 3/8 x 10 1/2 in. (31.4 x 26.7 cm),31.4,26.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep1972.145.24.bw.R.jpg
437554,1972.145.14,Russian Painter,The Annunciation,,Tempera on wood,13 x 10 3/8 in. (33 x 26.4 cm),33.0,26.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep1972.145.14.bw.R.jpg
437555,1972.145.19,Russian Painter,The Congregation of the Mother of God,,Tempera on wood,14 1/8 x 12 1/4 in. (35.9 x 31.1 cm),35.9,31.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep1972.145.19.bw.R.jpg
437556,1972.145.20,Russian Painter,Saint Elias's Fiery Ascension,,Tempera on wood,27 x 23 7/8 in. (68.6 x 60.6 cm),68.6,60.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep1972.145.20.bw.R.jpg
437557,1972.145.23,Russian Painter,Panel from a Saints' Calendar (painted on both sides),,Tempera on linen,7 1/8 x 6 1/8 in. (18.1 x 15.6 cm),18.1,15.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep1972.145.23.r.bw.R.jpg
437558,1972.145.13,Russian Painter,Saint George,,Tempera on wood,27 1/4 x 19 3/4 in. (69.2 x 50.2 cm),69.2,50.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/EP446.jpg
437559,"33.84a, b",Russian Painter,The Christ Child with Saints Boris and Gleb,,(a) tempera and gold on wood; (b) gold and enamel studded with jewels,"(a) overall 4 3/8 x 4 in. (11.1 x 10.2 cm), painted surface 3 1/2 x 3 1/4 in. (8.9 x 8.3 cm); (b) 4 1/2 x 4 1/4 in. (11.4 x 10.8 cm)",11.1,10.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/sf33-84s1.jpg
437560,1972.145.29,Russian Painter,Saints Boris and Gleb,,"Tempera on wood, silver and silver-gilt cover",12 1/2 x 10 5/8 in. (31.8 x 27 cm),31.8,27.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep1972.145.29.bw.R.jpg
437564,1982.378,Russian Painter,The Resurrection of Christ and the Harrowing of Hell,,Tempera on wood,12 1/4 x 9 7/8 in. (31.1 x 25.1 cm),31.1,25.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep1982.378.bw.R.jpg
437566,1972.145.21,Russian Painter,Christ's Entry into Jerusalem,,Tempera on wood,12 1/4 x 10 1/4 in. (31.1 x 26 cm),31.1,26.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep1972.145.21.bw.R.jpg
437568,1972.145.31,Russian Painter,Three Female Saints,,"Tempera on wood, silver-gilt and enamel cover",12 1/4 x 10 1/8 in. (31.1 x 25.7 cm),31.1,25.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep1972.145.31.bw.R.jpg
437569,1972.145.32,Russian Painter,The Resurrection of Christ and the Harrowing of Hell,,Tempera on wood,12 1/8 x 10 1/2 in. (30.8 x 26.7 cm),30.8,26.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep1972.145.32.bw.R.jpg
437578,44.101,Russian (Novgorod?) Painter,Christ in Glory,,Tempera on wood,42 1/8 x 30 7/8 in. (107 x 78.4 cm),107.0,78.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT238453.jpg
437579,61.182.1,John Russell,William Man Godschall (1720–1802),1791,"Pastel on paper, laid down on canvas",23 3/4 x 17 3/4 in. (60.3 x 45.1 cm),60.3,45.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP161646.jpg
437580,67.132,John Russell,"Mrs. Robert Shurlock (Henrietta Ann Jane Russell, 1775–1849) and Her Daughter Ann",1801,"Pastel on paper, laid down on canvas",23 7/8 x 17 3/4 in. (60.6 x 45.1 cm),60.6,45.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP161649.jpg
437581,1975.217.2,John Russell,Mrs. Robert Shurlock Sr. (Ann Manwaring),1801,"Pastel on paper, laid down on canvas",24 x 17 7/8 in. (61 x 45.4 cm),61.0,45.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP161651.jpg
437582,67.131,John Russell,Robert Shurlock (1772–1847),1801,"Pastel on paper, laid down on canvas",23 3/4 x 17 3/8 in. (60.3 x 44.1 cm),60.3,44.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP161648.jpg
437583,61.182.2,John Russell,"Mrs. William Man Godschall (Sarah Godschall, 1730–1795)",1791,"Pastel on paper, laid down on canvas",23 3/4 x 17 3/4 in. (60.3 x 45.1 cm),60.3,45.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP161647.jpg
437585,60.55.4,Salomon van Ruysdael,Market by the Seashore,1637,Oil on wood,16 x 23 3/8 in. (40.6 x 59.4 cm),40.6,59.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP143181.jpg
437588,71.75,Salomon van Ruysdael,Drawing the Eel,early 1650s,Oil on wood,29 1/2 x 41 3/4 in. (74.9 x 106 cm),74.9,106.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP147902.jpg
437591,71.13,David Ryckaert III,Rustic Interior,,Oil on canvas,36 3/8 x 45 5/8 in. (92.4 x 115.9 cm),92.4,115.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-22531-001.jpg
437592,71.12,David Ryckaert III,The Yard of the Inn at Emmaus,,Oil on canvas,35 5/8 x 45 3/8 in. (90.5 x 115.3 cm),90.5,115.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-22530-001.jpg
437593,1981.317,Andrea Sacchi,Marcantonio Pasqualini (1614–1691) Crowned by Apollo,1641,Oil on canvas,96 x 76 1/2 in. (243.8 x 194.3 cm),243.8,194.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-25648-001.jpg
437594,59.72.1,Jacques Saillant,Gaspard de Daillon du Lude (ca. 1602–1676),1628,Vellum stretched over copper,"Octagonal, 6 1/8 x 4 3/4 in. (157 x 122 mm)",15.6,12.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep59.72.1.R.jpg
437595,59.72.2,Jacques Saillant,Portrait of a Man,ca. 1628,Vellum stretched over wood,"Octagonal, 6 3/4 x 5 5/8 in. (170 x 142 mm)",17.1,14.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep59.72.2.R.jpg
437596,1977.383,"Jean Claude Richard, Abbé de Saint-Non",The Two Sisters,1770,"Pastel on paper, laid down on canvas",31 5/8 x 25 in. (80.3 x 63.5 cm),80.3,63.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP231082.jpg
437598,55.14,Francesco Salviati (Francesco de' Rossi),Portrait of a Man,,Oil on canvas,48 1/4 x 36 3/4 in. (122.6 x 93.4 cm),122.6,93.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT200205.jpg
437599,62.122.80,Jean-Baptiste Sambat,Portrait of a Man,,Ivory,Diameter 2 5/8 in. (70 mm),6.7,6.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP327721.jpg
437600,1976.100.18,Rolán de Moys,Portrait of a Woman,,Oil on canvas,38 3/4 x 28 3/8 in. (98.4 x 72.1 cm),98.4,72.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-23427-001.jpg
437602,58.189.2,Sano di Pietro (Ansano di Pietro di Mencio),The Adoration of the Magi,ca. 1470,Tempera and gold on wood,11 7/8 x 18 3/4 in. (30.2 x 47.6 cm),30.2,47.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT1449.jpg
437603,65.181.7,Sano di Pietro (Ansano di Pietro di Mencio),The Burial of Saint Martha,ca. 1460–70,Tempera and gold on wood,5 1/2 x 11 1/2 in. (14 x 29.2 cm),14.0,29.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP367964.jpg
437604,1987.290.2ab,Sano di Pietro (Ansano di Pietro di Mencio),"Madonna and Child with the Dead Christ, Saints Agnes and Catherine of Alexandria, and Two Angels",ca. 1470–80,"Tempera on wood, gold ground","Main panel, overall, with engaged (modern) frame, 12 3/4 x 11 3/4 in. (32.4 x 29.8 cm), painted surface 10 7/8 x 9 7/8 in. (27.6 x 25.1 cm); predella, overall, with engaged (modern) frame, 3 5/8 x 12 5/8 in. (9.2 x 32.1 cm), painted surface 2 5/8 x 11 7/8 in. (6.7 x 30.2 cm)",32.4,29.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP149941.jpg
437606,58.189.1,Sano di Pietro (Ansano di Pietro di Mencio),The Massacre of the Innocents,ca. 1470,Tempera on wood,11 7/8 x 17 3/8 in. (30.2 x 44.1 cm),30.2,44.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/SF 58.189.1.jpg
437607,1971.93,Carlo Saraceni,Paradise,ca. 1598,Oil on copper,Overall 21 3/8 x 18 7/8 in. (54.3 x 47.9 cm); painted surface 20 7/8 x 18 3/8 in. (53 x 46.7 cm),54.3,47.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-24115-001.jpg
437608,32.100.89,Franciabigio (Francesco di Cristofano),Head of the Madonna,ca. 1509,Oil on wood,15 x 11 1/2 in. (38.1 x 29.2 cm),38.1,29.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-17627-001.jpg
437609,22.75,Andrea del Sarto (Andrea d'Agnolo),The Holy Family with the Young Saint John the Baptist,ca. 1528,Oil on wood,53 1/2 x 39 5/8 in. (135.9 x 100.6 cm),135.9,100.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP295025.jpg
437610,1982.60.9,Andrea del Sarto (Andrea d'Agnolo),Portrait of a Man,1528–29,"Oil on canvas, transferred from wood",26 1/4 x 19 7/8 in. (66.7 x 50.5 cm),66.7,50.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-19632-001.jpg
437611,43.98.1,Sassetta (Stefano di Giovanni),The Journey of the Magi,ca. 1433–35,Tempera and gold on wood,8 1/2 x 11 3/4 in. (21.6 x 29.8 cm),21.6,29.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-29215-001.jpg
437612,41.100.20,Sassetta (Stefano di Giovanni),Madonna and Child with Angels,ca. 1445–50,"Tempera on wood, gold ground","Overall, with shaped top and engaged (modern) frame, 31 3/4 x 19 3/4 in. (80.6 x 50.2 cm); painted surface 25 1/8 x 13 1/2 in. (63.8 x 34.3 cm)",80.6,50.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT7229.jpg
437614,25.106.6,Piat Joseph Sauvage,Portrait of a Young Woman,ca. 1790–95,Ivory,Diameter 2 1/8 in. (54 mm),5.4,5.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/60102.jpg
437618,07.225.314b,Piat Joseph Sauvage,Infant Bacchanal,1780s,Oil on canvas,10 1/4 x 29 5/8 in. (26 x 75.2 cm),26.0,75.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-14405-001.jpg
437620,07.225.306ab,Piat Joseph Sauvage,Nymph and Putti; Nymph with a Wreath and Putti with Garlands of Flowers,,Oil on slate,(a) 9 1/2 x 23 1/4 in. (24.1 x 59.1 cm); (b) 9 5/8 x 23 3/4 in. (24.4 x 60.3 cm),24.1,59.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP253872.jpg
437624,07.225.272,Piat Joseph Sauvage,The Triumph of Bacchus,early 1780s,Oil on canvas,19 1/4 x 46 1/8 in. (48.9 x 117.2 cm),48.8951,117.15774,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-13511-001.jpg
437625,07.225.314a,Piat Joseph Sauvage,The Triumph of Bacchus,1780s,Oil on canvas,14 x 32 7/8 in. (35.6 x 83.5 cm),35.6,83.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-13513-001.jpg
437630,12.14,Giovanni Gerolamo Savoldo,Saint Matthew and the Angel,,Oil on canvas,36 3/4 x 49 in. (93.4 x 124.5 cm),93.3,124.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-26762-001.jpg
437632,95.14.85,Heinrich Franz Schalck,Joseph and Karl August von Klein,ca. 1810–15,Ivory,4 5/8 x 5 1/8 in. (117 x 131 mm),11.7,13.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep95.14.85.R.jpg
437633,1974.109,Godfried Schalcken,Cephalus and Procris,probably 1680s,Oil on canvas,25 1/2 x 31 3/8 in. (64.8 x 79.7 cm),64.8,79.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-18164-001.jpg
437636,1971.115.6,German Painter,Domestic Scene,,Oil on canvas,18 x 14 7/8 in. (45.7 x 37.8 cm),45.7,37.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT11332.jpg
437638,1973.116,Andrea Schiavone (Andrea Meldola),The Marriage of Cupid and Psyche,ca. 1540,"Oil on wood, transferred to Masonite","Overall, with corners made up, 51 1/2 x 61 7/8 in. (130.8 x 157.2 cm); painted surface 50 1/2 x 61 1/2 in. (128.3 x 156.2 cm)",130.8,157.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT11094.jpg
437639,1982.60.34ab,Ludwig Schongauer,Christ before Pilate; The Resurrection,,Oil on fir,"(a) overall 15 1/8 x 8 1/4 in. (38.4 x 21 cm), painted surface 14 3/8 x 7 3/4 in. (36.5 x 19.7 cm); (b) overall 15 1/8 x 8 1/4 in. (38.4 x 21 cm), painted surface 14 1/2 x 7 3/4 in. (36.8 x 19.7 cm)",38.4,21.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP164861.jpg
437640,89.20,Julius Schrader,Baron Alexander von Humboldt (1769–1859),1859,Oil on canvas,62 1/2 x 54 3/8 in. (158.8 x 138.1 cm),158.8,138.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-1411-001.jpg
437641,87.15.127,Adolf Schreyer,Arabs on the March,,Oil on canvas,22 5/8 x 37 3/4 in. (57.5 x 95.9 cm),57.5,95.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-23078-001.jpg
437642,94.24.2,Adolf Schreyer,Battle Scene: Arabs Making a Detour,,Oil on canvas,59 3/8 x 99 1/2 in. (150.8 x 252.7 cm),150.8,252.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep94.24.2.bw.R.jpg
437643,44.56,Samuel Scott,The Building of Westminster Bridge,,Oil on canvas,24 x 44 3/8 in. (61 x 112.7 cm),61.0,112.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169565.jpg
437644,15.43.287,Noah Seaman,Portrait of a Man,ca. 1730,Enamel,"Oval, 1 7/8 x 1 1/2 in. (47 x 37 mm)",4.8,3.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-18558-001.jpg
437645,00.18.2,Sebastiano del Piombo (Sebastiano Luciani),"Portrait of a Man, Said to be Christopher Columbus (born about 1446, died 1506)",1519,Oil on canvas,42 x 34 3/4 in. (106.7 x 88.3 cm),106.7,88.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-17778-001.jpg
437646,1973.155.5,Sebastiano del Piombo,Madonna and Child with Saints and Donors,,Oil on wood,Overall 26 1/2 x 40 1/2 in. (67.3 x 102.9 cm); painted surface 26 x 39 3/4 in. (66 x 101 cm),67.3,102.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT5283.jpg
437648,56.190,Enoch Seeman the Younger,Sir James Dashwood (1715–1779),1737,Oil on canvas,96 x 60 1/4 in. (243.8 x 153 cm),243.8,153.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP168992.jpg
437649,65.181.2,Segna di Buonaventura,Christ Blessing,ca. 1311,"Tempera on wood, gold ground","Overall, with shaped top, 15 1/2 x 9 1/2 in. (39.4 x 24.1 cm); painted surface 14 x 8 1/8 in. (35.6 x 20.6 cm)",39.4,24.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP367962.jpg
437650,24.78a,Segna di Buonaventura,Madonna and Child,ca. 1320,"Tempera on wood, gold ground","Overall, with framing elements, 60 1/8 x 26 3/8 in. (152.7 x 67 cm); Madonna and Child, painted surface 37 x 23 1/8 in. (94 x 58.7 cm); pinnacle, painted surface 12 1/8 x 23 in. (30.8 x 58.4 cm)",152.7178,66.99264,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP333087.jpg
437651,41.100.22,Segna di Buonaventura,Saint John the Evangelist,ca. 1320,"Tempera on wood, gold ground","Overall, with engaged (largely modern) frame, 35 x 22 in. (88.9 x 55.9 cm); painted surface 27 1/4 x 16 1/2 in. (69.2 x 41.9 cm)",88.9,55.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/EP310a.jpg
437652,41.100.10,Jacopo di Arcangelo (called Jacopo del Sellaio),The Virgin Adoring the Child with the Infant Saint John the Baptist,late 1480s,Tempera and gold on wood,"Arched top, 41 x 27 in. (104.1 x 68.6 cm)",104.1,68.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-42550-001.jpg
437653,24.80.511,Carl August Senff,Portrait of a Woman,1808,Ivory,"Oval, 2 3/8 x 2 in. (60 x 50 mm)",6.0,5.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/57103.jpg
437654,61.101.17,Georges Seurat,Circus Sideshow (Parade de cirque),1887–88,Oil on canvas,39 1/4 x 59 in. (99.7 x 149.9 cm),99.7,149.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP375450_cropped.jpg
437658,51.112.6,Georges Seurat,"Study for ""A Sunday on La Grande Jatte""",1884,Oil on canvas,27 3/4 x 41 in. (70.5 x 104.1 cm),70.5,104.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP259921.jpg
437660,56.54.1,James Seymour,Portrait of a Horseman,,Oil on canvas,37 x 51 5/8 in. (94 x 131.1 cm),94.0,131.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169220.jpg
437662,15.30.48,Sir Martin Archer Shee,"William Archer Shee (1810–1899), the Artist's Son",ca. 1820,Oil on canvas,30 x 24 3/4 in. (76.2 x 62.9 cm),76.2,62.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP169500.jpg
437663,26.168.71,Samuel Shelley,The Hours,1801,Ivory,5 1/2 x 4 1/4 in. (140 x 109 mm),14.0,10.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-40801-001.jpg
437664,62.122.39,Samuel Shelley,Portrait of a Man,probably ca. 1800,Ivory,"Oval, 3 x 2 3/8 in. (75 x 60 mm)",7.6,6.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/175488.jpg
437665,62.122.32,Samuel Shelley,Portrait of a Boy,,Ivory,"Oval, 1 1/4 x 1 in. (33 x 27 mm)",3.2,2.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/175484.jpg
437668,25.106.13,Louis Marie Sicardi,Portrait of a Man,ca. 1780,Ivory,"Oval, 1 3/8 x 1 1/4 in. (36 x 32 mm)",3.5,3.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/60109.jpg
437673,29.164,Luca Signorelli,The Assumption of the Virgin with Saints Michael and Benedict,ca. 1493–96,Oil and gold on wood,67 1/4 x 51 3/4 in. (170.8 x 131.4 cm),170.8,131.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP102429.jpg
437674,49.7.13,Luca Signorelli (Luca d'Egidio di Luca di Ventura),Madonna and Child,ca. 1505–7,Oil and gold on wood,20 1/4 x 18 3/4 in. (51.4 x 47.6 cm),51.4,47.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-25976-001.jpg
437675,41.100.23,Simone Martini,Saint Andrew,ca. 1326,"Tempera on wood, gold ground",22 1/2 x 14 7/8 in. (57.2 x 37.8 cm),57.2,37.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP343101.jpg
437676,43.98.12,Simone Martini,Saint Andrew,ca. 1317–19,"Tempera on wood, gold ground","Overall, with arched top and engaged frame, 11 3/4 x 8 3/4 in. (29.8 x 22.2 cm); painted surface 10 3/8 x 7 7/8 in. (26.4 x 20 cm)",29.8,22.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP168806.jpg
437678,43.98.11,Simone Martini,Saint Matthias,ca. 1317–19,"Tempera on wood, gold ground","Overall, with arched top and engaged frame, 11 5/8 x 8 5/8 in. (29.5 x 21.9 cm); painted surface 10 1/4 x 7 3/4 in. (26 x 19.7 cm)",29.5,21.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP168805.jpg
437679,43.98.9,Simone Martini,Saint Thomas,ca. 1317–19,"Tempera on wood, gold ground","Overall, with arched top and engaged frame, 11 5/8 x 8 5/8 in. (29.5 x 21.9 cm); painted surface 10 3/8 x 7 3/4 in. (26.4 x 19.7 cm)",29.5,21.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP168803.jpg
437685,64.154.2,Alfred Sisley,The Road from Versailles to Louveciennes,probably 1879,Oil on canvas,18 x 22 in. (45.7 x 55.9 cm),45.7,55.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-22989-001.jpg
437687,71.70,Pieter van Slingelandt,Johan Hulshout (1623–1687),ca. 1670 or slightly later,Oil on wood,14 1/2 x 11 3/4 in. (36.8 x 29.8 cm),36.8,29.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP143190.jpg
437688,60.55.1,Pieter van Slingelandt,Portrait of a Man,ca. 1680,Oil on copper,"Oval, 3 3/8 x 2 1/2 in. (8.6 x 6.4 cm)",8.6,6.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP147932.jpg
437689,24.80.493,John Smart,Sir William Hood,ca. 1766,Ivory,"Oval, 1 1/2 x 1 1/4 in. (37 x 32 mm)",3.8,3.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep24.80.493.R.jpg
437690,49.122.1,John Smart,Mrs. Charlotte Lennox,1777,Pencil and watercolor on card,"Oval, 2 1/2 x 2 in. (62 x 51 mm)",6.3,5.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/145930.jpg
437691,59.23.76,John Smart,Mrs. Comyns,ca. 1760,Pencil and some watercolor on paper,1 3/4 x 1 5/8 in. (46 x 42 mm),4.4,4.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/257498.jpg
437692,59.23.79,John Smart,Mrs. Caroline Deas,ca. 1760,Pencil and watercolor on paper,2 1/4 x 2 1/4 in. (56 x 55 mm),5.7,5.7,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/257501.jpg
437693,59.23.77,John Smart,"Sir George Armytage (1761–1836), Fourth Baronet",possibly ca. 1763,Pencil and watercolor on paper,2 1/8 x 2 in. (54 x 49 mm),5.4,5.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/257499.jpg
437694,59.23.75,John Smart,Miss Ramus,ca. 1770,Pencil and watercolor on paper,2 1/4 x 2 in. (57 x 51 mm),5.7,5.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/257497.jpg
437695,59.23.78,John Smart,"Portrait of a Woman, Said to Be Lady Dering",,Pencil and watercolor on paper,2 1/4 x 2 1/8 in. (56 x 54 mm),5.7,5.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/257500.jpg
437696,41.191.2,John Smart,Portrait of an Officer,,Ivory,"Oval, 1 3/4 x 1 1/4 in. (45 x 32 mm)",4.4,3.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/126052.jpg
437697,32.75.3,Pieter Snayers,Soldiers Bivouacking,,Oil on wood,28 5/8 x 41 1/8 in. (72.7 x 104.5 cm),72.7,104.5,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT340534.jpg
437698,22.16.12,Andrea Solario,Christ Blessing,ca. 1524,Oil on wood,80 1/4 x 51 1/2 in. (203.8 x 130.8 cm),203.8,130.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-25349-001.jpg
437699,32.100.81,Andrea Solario,Salome with the Head of Saint John the Baptist,ca. 1507–9,Oil on wood,22 1/2 x 18 1/2 in. (57.2 x 47 cm),57.2,47.0,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP105662.jpg
437700,07.66,Francesco Solimena,The Birth of the Virgin,ca. 1690,Oil on canvas,80 1/2 x 67 1/4 in. (204.5 x 170.8 cm),204.5,170.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT11676.jpg
437701,67.102,Francesco Solimena,Diego Pignatelli d'Aragona (1687–1750) and an Enslaved Servant,probably 1731 or 1732,Oil on canvas,23 1/4 x 18 1/4 in. (59.1 x 46.4 cm),59.1,46.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-14155-001.jpg
437703,89.15.7,Hendrick Sorgh,A Kitchen,ca. 1643,Oil on wood,20 1/2 x 17 3/8 in. (52.1 x 44.1 cm),52.1,44.1,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP145945.jpg
437722,1976.100.24,Spanish Painter,The Mass of Saint Gregory,,Oil and gold on wood,28 3/8 x 21 7/8 in. (72.1 x 55.6 cm),72.1,55.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DT10252.jpg
437724,32.100.105,Spanish Painter,Virgin and Child Enthroned with Saints Catherine and Jerome,,"Tempera, oil, and gold on wood",20 3/8 x 13 3/4 in. (51.8 x 34.9 cm),51.8,34.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-24005-001.jpg
437725,45.128.15,Spanish Painter,"Doña Marianna Stampa Parravicina (born 1612), Condesa di Segrate",,Oil on canvas,80 1/2 x 46 in. (204.5 x 116.8 cm),204.5,116.8,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/ep45.128.15.bw.R.jpg
437728,32.100.7,Spanish (Andalusian) Painter,Portrait of a Man,,Oil on canvas,25 x 20 5/8 in. (63.5 x 52.4 cm),63.5,52.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-22886-001.jpg
437729,89.15.17,Ignacio de Ries,Saint Michael the Archangel,1640s,Oil on canvas,64 3/4 x 43 1/4 in. (164.5 x 109.9 cm),164.5,109.9,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-26763-001.jpg
437733,41.190.27a–e,Spanish (Castilian) Painter,Virgin and Child with the Pietà and Saints,,Tempera and gold on wood,(a) 49 1/4 x 24 1/4 in. (125.1 x 61.5 cm); (b) 49 x 24 3/4 in. (124.5 x 62.9 cm); (c) 57 x 29 in. (144.8 x 73.7 cm); (d) 49 x 24 3/4 in. (124.5 x 62.9 cm); (e) 49 x 24 1/2 in. (124.5 x 62.2 cm),125.1,61.6,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-14825-001.jpg
437734,29.100.607,Spanish (Castilian) Painter,Head of a Man,,Oil on canvas,14 x 10 3/4 in. (35.6 x 27.3 cm),35.6,27.3,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-17487-001.jpg
437736,32.100.123,Spanish (Catalan) Painter,Christ among the Doctors,,Tempera and gold on wood,44 x 30 in. (111.8 x 76.2 cm),111.8,76.2,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP-30262-001.jpg
437738,32.100.127,Spanish (Catalan) Painter,The Beheading of Saint John the Baptist,,Tempera and gold on wood,33 3/4 x 34 in. (85.7 x 86.4 cm),85.7,86.4,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP300711.jpg
