objectID,artistDisplayName,title,objectDate,medium,dimensions,department,img_id,img_url,img_area,eye_count
437100,Ioannes Mokos,The Dormition of the Virgin,,"Tempera and oil on wood, gold ground",13 1/2 x 11 1/4 in. (34.3 x 28.6 cm),European Paintings,437100_015,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437100_015.avif,2200,2
437100,Ioannes Mokos,The Dormition of the Virgin,,"Tempera and oil on wood, gold ground",13 1/2 x 11 1/4 in. (34.3 x 28.6 cm),European Paintings,437100_016,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437100_016.avif,1647,2
437100,Ioannes Mokos,The Dormition of the Virgin,,"Tempera and oil on wood, gold ground",13 1/2 x 11 1/4 in. (34.3 x 28.6 cm),European Paintings,437100_017,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437100_017.avif,1978,2
437100,Ioannes Mokos,The Dormition of the Virgin,,"Tempera and oil on wood, gold ground",13 1/2 x 11 1/4 in. (34.3 x 28.6 cm),European Paintings,437100_019,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437100_019.avif,2068,2
437100,Ioannes Mokos,The Dormition of the Virgin,,"Tempera and oil on wood, gold ground",13 1/2 x 11 1/4 in. (34.3 x 28.6 cm),European Paintings,437100_020,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437100_020.avif,1720,2
437101,Pier Francesco Mola,The Rest on the Flight into Egypt,ca. 1641,Oil on copper,9 x 11 in. (22.9 x 27.9 cm),European Paintings,437101_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437101_000.avif,4536,2
437141,Monogrammist IS,Portrait of a Man,1621,Oil on copper,"Oval, 4 1/8 x 3 5/8 in. (105 x 91 mm)",European Paintings,437141_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437141_000.avif,106080,2
437142,Monogrammist JG,Traveling Players,ca. 1630,Vellum laid on wood,2 3/4 x 3 1/2 in. (70 x 90 mm),European Paintings,437142_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437142_000.avif,2574,3
437142,Monogrammist JG,Traveling Players,ca. 1630,Vellum laid on wood,2 3/4 x 3 1/2 in. (70 x 90 mm),European Paintings,437142_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437142_001.avif,3440,2
437142,Monogrammist JG,Traveling Players,ca. 1630,Vellum laid on wood,2 3/4 x 3 1/2 in. (70 x 90 mm),European Paintings,437142_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437142_003.avif,1457,1
437142,Monogrammist JG,Traveling Players,ca. 1630,Vellum laid on wood,2 3/4 x 3 1/2 in. (70 x 90 mm),European Paintings,437142_005,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437142_005.avif,1176,2
437142,Monogrammist JG,Traveling Players,ca. 1630,Vellum laid on wood,2 3/4 x 3 1/2 in. (70 x 90 mm),European Paintings,437142_007,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437142_007.avif,2640,2
437142,Monogrammist JG,Traveling Players,ca. 1630,Vellum laid on wood,2 3/4 x 3 1/2 in. (70 x 90 mm),European Paintings,437142_008,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437142_008.avif,800,1
437142,Monogrammist JG,Traveling Players,ca. 1630,Vellum laid on wood,2 3/4 x 3 1/2 in. (70 x 90 mm),European Paintings,437142_014,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437142_014.avif,930,2
437142,Monogrammist JG,Traveling Players,ca. 1630,Vellum laid on wood,2 3/4 x 3 1/2 in. (70 x 90 mm),European Paintings,437142_015,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437142_015.avif,1160,2
437142,Monogrammist JG,Traveling Players,ca. 1630,Vellum laid on wood,2 3/4 x 3 1/2 in. (70 x 90 mm),European Paintings,437142_016,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437142_016.avif,300,2
437142,Monogrammist JG,Traveling Players,ca. 1630,Vellum laid on wood,2 3/4 x 3 1/2 in. (70 x 90 mm),European Paintings,437142_019,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437142_019.avif,4464,2
437143,Monogrammist LAM,Portrait of a Man in White,1574,Oil on wood,16 1/8 x 9 1/2 in. (41 x 24.1 cm),European Paintings,437143_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437143_000.avif,3959,2
437144,Bartolomeo Montagna (Bartolomeo Cincani),Madonna Adoring the Child,,Oil(?) on wood,24 3/4 x 20 1/2 in. (62.9 x 52.1 cm),European Paintings,437144_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437144_000.avif,155664,2
437144,Bartolomeo Montagna (Bartolomeo Cincani),Madonna Adoring the Child,,Oil(?) on wood,24 3/4 x 20 1/2 in. (62.9 x 52.1 cm),European Paintings,437144_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437144_001.avif,83804,2
437145,Bartolomeo Montagna (Bartolomeo Cincani),Saint Justina of Padua,1490s,Oil on wood,"Overall, with added strips, 19 1/2 x 15 1/8 in. (49.5 x 38.4 cm); painted surface 19 1/8 x 14 3/4 in. (48.6 x 37.5 cm)",European Paintings,437145_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437145_000.avif,150960,2
437146,Francesco Montemezzano,Portrait of a Woman,,Oil on canvas,"46 3/4 x 39 in. (118.7 x 99.1 cm), including added strip of 5 1/2 in. (14 cm) at top",European Paintings,437146_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437146_000.avif,62352,2
437152,Morata Master,Virgin and Child Enthroned with Scenes from the Life of the Virgin,,Tempera and gold on wood,"Central panel, below, 52 x 34 5/8 in. (132.1 x 87.9 cm); central panel, above, 43 3/4 x 34 1/2 in. (111.1 x 87.6 cm); each side panel 84 1/2 x 22 3/4 in. (214.6 x 57.8 cm)",European Paintings,437152_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437152_000.avif,1484,3
437152,Morata Master,Virgin and Child Enthroned with Scenes from the Life of the Virgin,,Tempera and gold on wood,"Central panel, below, 52 x 34 5/8 in. (132.1 x 87.9 cm); central panel, above, 43 3/4 x 34 1/2 in. (111.1 x 87.6 cm); each side panel 84 1/2 x 22 3/4 in. (214.6 x 57.8 cm)",European Paintings,437152_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437152_001.avif,3780,2
437152,Morata Master,Virgin and Child Enthroned with Scenes from the Life of the Virgin,,Tempera and gold on wood,"Central panel, below, 52 x 34 5/8 in. (132.1 x 87.9 cm); central panel, above, 43 3/4 x 34 1/2 in. (111.1 x 87.6 cm); each side panel 84 1/2 x 22 3/4 in. (214.6 x 57.8 cm)",European Paintings,437152_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437152_002.avif,1254,2
437152,Morata Master,Virgin and Child Enthroned with Scenes from the Life of the Virgin,,Tempera and gold on wood,"Central panel, below, 52 x 34 5/8 in. (132.1 x 87.9 cm); central panel, above, 43 3/4 x 34 1/2 in. (111.1 x 87.6 cm); each side panel 84 1/2 x 22 3/4 in. (214.6 x 57.8 cm)",European Paintings,437152_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437152_003.avif,1484,2
437152,Morata Master,Virgin and Child Enthroned with Scenes from the Life of the Virgin,,Tempera and gold on wood,"Central panel, below, 52 x 34 5/8 in. (132.1 x 87.9 cm); central panel, above, 43 3/4 x 34 1/2 in. (111.1 x 87.6 cm); each side panel 84 1/2 x 22 3/4 in. (214.6 x 57.8 cm)",European Paintings,437152_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437152_004.avif,1792,1
437152,Morata Master,Virgin and Child Enthroned with Scenes from the Life of the Virgin,,Tempera and gold on wood,"Central panel, below, 52 x 34 5/8 in. (132.1 x 87.9 cm); central panel, above, 43 3/4 x 34 1/2 in. (111.1 x 87.6 cm); each side panel 84 1/2 x 22 3/4 in. (214.6 x 57.8 cm)",European Paintings,437152_005,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437152_005.avif,1254,3
437152,Morata Master,Virgin and Child Enthroned with Scenes from the Life of the Virgin,,Tempera and gold on wood,"Central panel, below, 52 x 34 5/8 in. (132.1 x 87.9 cm); central panel, above, 43 3/4 x 34 1/2 in. (111.1 x 87.6 cm); each side panel 84 1/2 x 22 3/4 in. (214.6 x 57.8 cm)",European Paintings,437152_006,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437152_006.avif,1416,4
437152,Morata Master,Virgin and Child Enthroned with Scenes from the Life of the Virgin,,Tempera and gold on wood,"Central panel, below, 52 x 34 5/8 in. (132.1 x 87.9 cm); central panel, above, 43 3/4 x 34 1/2 in. (111.1 x 87.6 cm); each side panel 84 1/2 x 22 3/4 in. (214.6 x 57.8 cm)",European Paintings,437152_007,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437152_007.avif,1512,2
437152,Morata Master,Virgin and Child Enthroned with Scenes from the Life of the Virgin,,Tempera and gold on wood,"Central panel, below, 52 x 34 5/8 in. (132.1 x 87.9 cm); central panel, above, 43 3/4 x 34 1/2 in. (111.1 x 87.6 cm); each side panel 84 1/2 x 22 3/4 in. (214.6 x 57.8 cm)",European Paintings,437152_008,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437152_008.avif,1210,3
437152,Morata Master,Virgin and Child Enthroned with Scenes from the Life of the Virgin,,Tempera and gold on wood,"Central panel, below, 52 x 34 5/8 in. (132.1 x 87.9 cm); central panel, above, 43 3/4 x 34 1/2 in. (111.1 x 87.6 cm); each side panel 84 1/2 x 22 3/4 in. (214.6 x 57.8 cm)",European Paintings,437152_009,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437152_009.avif,1633,2
437153,Gustave Moreau,Oedipus and the Sphinx,1864,Oil on canvas,81 1/4 × 41 1/4 in. (206.4 × 104.8 cm),European Paintings,437153_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437153_000.avif,10780,2
437153,Gustave Moreau,Oedipus and the Sphinx,1864,Oil on canvas,81 1/4 × 41 1/4 in. (206.4 × 104.8 cm),European Paintings,437153_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437153_001.avif,6760,2
437154,Paulus Moreelse,Portrait of a Young Boy,,Oil on wood,"Oval, 23 x 19 5/8 in. (58.4 x 49.8 cm)",European Paintings,437154_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437154_000.avif,148296,2
437156,Moretto da Brescia (Alessandro Bonvicino),The Entombment,1554,Oil on canvas,94 1/2 x 74 1/2 in. (240 x 189.2 cm),European Paintings,437156_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437156_000.avif,12616,2
437156,Moretto da Brescia (Alessandro Bonvicino),The Entombment,1554,Oil on canvas,94 1/2 x 74 1/2 in. (240 x 189.2 cm),European Paintings,437156_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437156_001.avif,20952,2
437156,Moretto da Brescia (Alessandro Bonvicino),The Entombment,1554,Oil on canvas,94 1/2 x 74 1/2 in. (240 x 189.2 cm),European Paintings,437156_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437156_002.avif,23550,2
437156,Moretto da Brescia (Alessandro Bonvicino),The Entombment,1554,Oil on canvas,94 1/2 x 74 1/2 in. (240 x 189.2 cm),European Paintings,437156_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437156_003.avif,22999,2
437156,Moretto da Brescia (Alessandro Bonvicino),The Entombment,1554,Oil on canvas,94 1/2 x 74 1/2 in. (240 x 189.2 cm),European Paintings,437156_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437156_004.avif,18404,2
437158,Moretto da Brescia (Alessandro Bonvicino),Portrait of a Man,ca. 1520–25,Oil on canvas,34 1/4 x 32 in. (87 x 81.3 cm),European Paintings,437158_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437158_000.avif,112338,2
437161,George Morland,The Bell Inn,late 1780s,Oil on canvas,20 1/2 x 26 1/4 in. (52.1 x 66.7 cm),European Paintings,437161_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437161_000.avif,1092,2
437161,George Morland,The Bell Inn,late 1780s,Oil on canvas,20 1/2 x 26 1/4 in. (52.1 x 66.7 cm),European Paintings,437161_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437161_002.avif,150,1
437163,Giovanni Battista Moroni,Lucrezia Agliardi Vertova (1490?–1558),1557,Oil on canvas,36 x 27 in. (91.4 x 68.6 cm),European Paintings,437163_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437163_000.avif,76362,2
437164,Giovanni Battista Moroni,Bartolomeo Bonghi (died 1584),shortly after 1553,Oil on canvas,40 x 32 1/4 in. (101.6 x 81.9 cm),European Paintings,437164_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437164_000.avif,61513,2
437165,Giovanni Battista Moroni,Portrait of a Man,,Oil on canvas,48 x 40 1/2 in. (121.9 x 102.9 cm),European Paintings,437165_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437165_000.avif,54896,2
437166,Mortier,A Hunter with a Dog,1794–95,Ivory,"Octagonal, 2 3/4 x 3 1/4 in. (70 x 83 mm)",European Paintings,437166_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437166_000.avif,42117,2
437167,Jean Laurent Mosnier,"Louis XVI (1754–1793), King of France",1790,Ivory,Diameter 2 3/4 in. (69 mm),European Paintings,437167_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437167_000.avif,37485,2
437168,Jan Mostaert,Christ Shown to the People,1510–15,Oil on wood,Overall 12 x 8 7/8 in. (30.5 x 22.5 cm); painted surface 11 1/2 x 8 1/4 in. (29.2 x 21 cm),European Paintings,437168_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437168_000.avif,43521,1
437168,Jan Mostaert,Christ Shown to the People,1510–15,Oil on wood,Overall 12 x 8 7/8 in. (30.5 x 22.5 cm); painted surface 11 1/2 x 8 1/4 in. (29.2 x 21 cm),European Paintings,437168_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437168_001.avif,54534,2
437168,Jan Mostaert,Christ Shown to the People,1510–15,Oil on wood,Overall 12 x 8 7/8 in. (30.5 x 22.5 cm); painted surface 11 1/2 x 8 1/4 in. (29.2 x 21 cm),European Paintings,437168_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437168_002.avif,37975,1
437168,Jan Mostaert,Christ Shown to the People,1510–15,Oil on wood,Overall 12 x 8 7/8 in. (30.5 x 22.5 cm); painted surface 11 1/2 x 8 1/4 in. (29.2 x 21 cm),European Paintings,437168_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437168_003.avif,34251,2
437170,Mihály Munkácsy,The Music Room,1878,Oil on wood,35 x 46 in. (88.9 x 116.8 cm),European Paintings,437170_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437170_000.avif,1650,1
437170,Mihály Munkácsy,The Music Room,1878,Oil on wood,35 x 46 in. (88.9 x 116.8 cm),European Paintings,437170_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437170_001.avif,1782,1
437170,Mihály Munkácsy,The Music Room,1878,Oil on wood,35 x 46 in. (88.9 x 116.8 cm),European Paintings,437170_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437170_002.avif,2982,2
437170,Mihály Munkácsy,The Music Room,1878,Oil on wood,35 x 46 in. (88.9 x 116.8 cm),European Paintings,437170_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437170_003.avif,3230,2
437172,Bartolomé Estebán Murillo,The Crucifixion,ca. 1675,Oil on canvas,20 x 13 in. (50.8 x 33 cm),European Paintings,437172_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437172_000.avif,14490,2
437173,Bartolomé Estebán Murillo,Don Andrés de Andrade y la Cal,ca. 1665–72,Oil on canvas,79 × 47 in. (200.7 × 119.4 cm),European Paintings,437173_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437173_000.avif,16776,2
437174,Bartolomé Estebán Murillo,A Knight of Alcántara or Calatrava,ca. 1650–55,Oil on canvas,"Overall, with added strips, 77 x 43 3/4 in. (195.6 x 111.1 cm); original canvas 77 x 38 1/2 in. (195.6 x 97.8 cm)",European Paintings,437174_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437174_000.avif,17696,1
437175,Bartolomé Estebán Murillo,Virgin and Child,1670s,Oil on canvas,65 1/4 x 43 in. (165.7 x 109.2 cm),European Paintings,437175_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437175_000.avif,43904,2
437175,Bartolomé Estebán Murillo,Virgin and Child,1670s,Oil on canvas,65 1/4 x 43 in. (165.7 x 109.2 cm),European Paintings,437175_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437175_001.avif,28776,2
437177,Martin van Meytens the Younger,Count Giacomo Durazzo (1717–1794) and Ernestine Aloisia Ungnad von Weissenwolff (1732–1794),probably early 1760s,Oil on canvas,90 1/8 x 75 in. (228.9 x 190.5 cm),European Paintings,437177_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437177_000.avif,4080,2
437177,Martin van Meytens the Younger,Count Giacomo Durazzo (1717–1794) and Ernestine Aloisia Ungnad von Weissenwolff (1732–1794),probably early 1760s,Oil on canvas,90 1/8 x 75 in. (228.9 x 190.5 cm),European Paintings,437177_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437177_001.avif,3465,2
437178,Matthijs Naiveu,The Newborn Baby,1675,Oil on canvas,25 1/4 x 31 1/2 in. (64.1 x 80 cm),European Paintings,437178_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437178_000.avif,2280,3
437178,Matthijs Naiveu,The Newborn Baby,1675,Oil on canvas,25 1/4 x 31 1/2 in. (64.1 x 80 cm),European Paintings,437178_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437178_001.avif,2997,3
437178,Matthijs Naiveu,The Newborn Baby,1675,Oil on canvas,25 1/4 x 31 1/2 in. (64.1 x 80 cm),European Paintings,437178_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437178_003.avif,528,2
437178,Matthijs Naiveu,The Newborn Baby,1675,Oil on canvas,25 1/4 x 31 1/2 in. (64.1 x 80 cm),European Paintings,437178_005,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437178_005.avif,2014,2
437180,Charles Joseph Natoire,The Rebuke of Adam and Eve,1740,Oil on copper,26 3/4 x 19 3/4 in. (67.9 x 50.2 cm),European Paintings,437180_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437180_000.avif,9125,2
437180,Charles Joseph Natoire,The Rebuke of Adam and Eve,1740,Oil on copper,26 3/4 x 19 3/4 in. (67.9 x 50.2 cm),European Paintings,437180_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437180_001.avif,16268,2
437180,Charles Joseph Natoire,The Rebuke of Adam and Eve,1740,Oil on copper,26 3/4 x 19 3/4 in. (67.9 x 50.2 cm),European Paintings,437180_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437180_002.avif,6039,2
437180,Charles Joseph Natoire,The Rebuke of Adam and Eve,1740,Oil on copper,26 3/4 x 19 3/4 in. (67.9 x 50.2 cm),European Paintings,437180_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437180_003.avif,8733,2
437180,Charles Joseph Natoire,The Rebuke of Adam and Eve,1740,Oil on copper,26 3/4 x 19 3/4 in. (67.9 x 50.2 cm),European Paintings,437180_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437180_004.avif,3696,2
437180,Charles Joseph Natoire,The Rebuke of Adam and Eve,1740,Oil on copper,26 3/4 x 19 3/4 in. (67.9 x 50.2 cm),European Paintings,437180_005,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437180_005.avif,3350,2
437181,Jean Marc Nattier,Madame Marsollier and Her Daughter,1749,Oil on canvas,57 1/2 x 45 in. (146.1 x 114.3 cm),European Paintings,437181_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437181_000.avif,36972,2
437181,Jean Marc Nattier,Madame Marsollier and Her Daughter,1749,Oil on canvas,57 1/2 x 45 in. (146.1 x 114.3 cm),European Paintings,437181_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437181_001.avif,29295,2
437182,Jean Marc Nattier,Portrait of a Woman,1753,Oil on canvas,"31 1/2 x 25 1/4 in. (80 x 64.1 cm), with later additions of 1 1/4 in. (3.2 cm) at bottom, 1 in. (2.5 cm) at left, and 1/2 in. (1.3 cm) at right",European Paintings,437182_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437182_000.avif,88312,2
437183,Jean Marc Nattier,Madame Bergeret de Frouville as Diana,1756,Oil on canvas,53 3/4 x 41 3/8 in. (136.5 x 105.1 cm),European Paintings,437183_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437183_000.avif,11635,2
437184,Jean Marc Nattier,The Spring (La Source),1738,Oil on canvas,31 3/4 x 25 5/8 in. (80.6 x 65.1 cm),European Paintings,437184_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437184_000.avif,140118,2
437185,Jean Marc Nattier,"Marie Françoise de La Cropte de St. Abre, Marquise d'Argence (born 1714)",1744,Oil on canvas,32 1/2 x 25 1/2 in. (82.6 x 64.8 cm),European Paintings,437185_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437185_000.avif,119274,2
437193,Eglon van der Neer,The Reader,,Oil on canvas,15 x 11 in. (38.1 x 27.9 cm),European Paintings,437193_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437193_000.avif,44662,2
437195,Neroccio de' Landi,Madonna and Child with Saints Jerome and Mary Magdalen,ca. 1490,Tempera on wood,24 x 17 1/4 in. (61 x 43.8 cm),European Paintings,437195_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437195_000.avif,14850,2
437195,Neroccio de' Landi,Madonna and Child with Saints Jerome and Mary Magdalen,ca. 1490,Tempera on wood,24 x 17 1/4 in. (61 x 43.8 cm),European Paintings,437195_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437195_001.avif,9945,2
437195,Neroccio de' Landi,Madonna and Child with Saints Jerome and Mary Magdalen,ca. 1490,Tempera on wood,24 x 17 1/4 in. (61 x 43.8 cm),European Paintings,437195_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437195_002.avif,10360,2
437195,Neroccio de' Landi,Madonna and Child with Saints Jerome and Mary Magdalen,ca. 1490,Tempera on wood,24 x 17 1/4 in. (61 x 43.8 cm),European Paintings,437195_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437195_003.avif,2310,2
437195,Neroccio de' Landi,Madonna and Child with Saints Jerome and Mary Magdalen,ca. 1490,Tempera on wood,24 x 17 1/4 in. (61 x 43.8 cm),European Paintings,437195_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437195_004.avif,30660,2
437199,Netherlandish (Bruges) Painter,Saint Donatian; Saint Victor Presenting a Donor,,Oil on wood,(18) 9 1/2 x 3 7/8 in. (24.1 x 9.8 cm); (19) 9 1/2 x 4 in. (24.1 x 10.2 cm),European Paintings,437199_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437199_000.avif,48888,2
437199,Netherlandish (Bruges) Painter,Saint Donatian; Saint Victor Presenting a Donor,,Oil on wood,(18) 9 1/2 x 3 7/8 in. (24.1 x 9.8 cm); (19) 9 1/2 x 4 in. (24.1 x 10.2 cm),European Paintings,437199_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437199_001.avif,51652,2
437199,Netherlandish (Bruges) Painter,Saint Donatian; Saint Victor Presenting a Donor,,Oil on wood,(18) 9 1/2 x 3 7/8 in. (24.1 x 9.8 cm); (19) 9 1/2 x 4 in. (24.1 x 10.2 cm),European Paintings,437199_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/437199_002.avif,57035,2
